resistance,width1,length1,width2,length2,gate_voltage,drain_voltage,source_voltage,current_source_voltage,power,speed,gain,topology,gate_voltage_num,drain_voltage_num
,2u,90n,10u,300n,900m,800m,,,0.0002362,38070000000.0,0.3052,CS_diode_load,0.9,0.8
,2u,90n,50u,300n,900m,800m,,,0.0003202,65980000000.0,0.2049,CS_diode_load,0.9,0.8
,10u,90n,2u,300n,900m,800m,,,0.0001457,3584000000.0,0.453,CS_diode_load,0.9,0.8
,10u,90n,10u,300n,900m,800m,,,0.0005262,13980000000.0,0.4042,CS_diode_load,0.9,0.8
,10u,90n,50u,300n,900m,800m,,,0.00121,41540000000.0,0.301,CS_diode_load,0.9,0.8
,50u,90n,2u,300n,900m,800m,,,0.0001571,710600000.0,0.4368,CS_diode_load,0.9,0.8
,50u,90n,10u,300n,900m,800m,,,0.0007198,3309000000.0,0.4244,CS_diode_load,0.9,0.8
,50u,90n,50u,300n,900m,800m,,,0.00326,16290000000.0,0.3955,CS_diode_load,0.9,0.8
,2u,90n,2u,300n,900m,900m,,,0.0001666,20330000000.0,0.5054,CS_diode_load,0.9,0.9
,2u,90n,10u,300n,900m,900m,,,0.0003207,52370000000.0,0.3685,CS_diode_load,0.9,0.9
,2u,90n,50u,300n,900m,900m,,,0.0003902,77100000000.0,0.2237,CS_diode_load,0.9,0.9
,10u,90n,2u,300n,900m,900m,,,0.000231,5107000000.0,0.5714,CS_diode_load,0.9,0.9
,10u,90n,10u,300n,900m,900m,,,0.0007988,19830000000.0,0.5049,CS_diode_load,0.9,0.9
,10u,90n,50u,300n,900m,900m,,,0.001603,55970000000.0,0.3605,CS_diode_load,0.9,0.9
,50u,90n,2u,300n,900m,900m,,,0.0002518,1014000000.0,0.5524,CS_diode_load,0.9,0.9
,50u,90n,10u,300n,900m,900m,,,0.001148,4735000000.0,0.5366,CS_diode_load,0.9,0.9
,50u,90n,50u,300n,900m,900m,,,0.004931,22970000000.0,0.4939,CS_diode_load,0.9,0.9
,2u,90n,2u,300n,1,1,,,0.0002504,20090000000.0,0.4529,CS_diode_load,1.0,1.0
,2u,90n,10u,300n,1,1,,,0.0004853,53990000000.0,0.3295,CS_diode_load,1.0,1.0
,2u,90n,50u,300n,1,1,,,0.0005863,79700000000.0,0.1892,CS_diode_load,1.0,1.0
,10u,90n,2u,300n,1,1,,,0.0003436,4904000000.0,0.5075,CS_diode_load,1.0,1.0
,10u,90n,10u,300n,1,1,,,0.001204,19610000000.0,0.452,CS_diode_load,1.0,1.0
,10u,90n,50u,300n,1,1,,,0.002424,57640000000.0,0.3201,CS_diode_load,1.0,1.0
,50u,90n,2u,300n,1,1,,,0.0003729,967100000.0,0.4897,CS_diode_load,1.0,1.0
,50u,90n,10u,300n,1,1,,,0.001709,4555000000.0,0.4776,CS_diode_load,1.0,1.0
,50u,90n,50u,300n,1,1,,,0.007367,22610000000.0,0.4428,CS_diode_load,1.0,1.0
,2u,90n,2u,448.1n,400m,200m,,,1.814e-08,97700000.0,0.5595,CS_diode_load,0.4,0.2
,2u,90n,10u,448.1n,400m,200m,,,7.168e-08,389100000.0,0.5515,CS_diode_load,0.4,0.2
,2u,90n,50u,448.1n,400m,200m,,,3.143e-07,1789000000.0,0.5577,CS_diode_load,0.4,0.2
,10u,90n,2u,448.1n,400m,200m,,,1.855e-08,20510000.0,0.5697,CS_diode_load,0.4,0.2
,10u,90n,10u,448.1n,400m,200m,,,7.871e-08,87190000.0,0.5632,CS_diode_load,0.4,0.2
,10u,90n,50u,448.1n,400m,200m,,,4.766e-07,535100000.0,0.5709,CS_diode_load,0.4,0.2
,50u,90n,2u,448.1n,400m,200m,,,1.867e-08,3761000.0,0.5369,CS_diode_load,0.4,0.2
,50u,90n,10u,448.1n,400m,200m,,,8.069e-08,16260000.0,0.5305,CS_diode_load,0.4,0.2
,50u,90n,50u,448.1n,400m,200m,,,5.57e-07,112400000.0,0.5401,CS_diode_load,0.4,0.2
,2u,90n,2u,448.1n,500m,200m,,,1.853e-08,55420000.0,0.3649,CS_diode_load,0.5,0.2
,2u,90n,10u,448.1n,500m,200m,,,7.809e-08,234100000.0,0.3607,CS_diode_load,0.5,0.2
,2u,90n,50u,448.1n,500m,200m,,,4.579e-07,1395000000.0,0.3665,CS_diode_load,0.5,0.2
,10u,90n,2u,448.1n,500m,200m,,,1.866e-08,11430000.0,0.3723,CS_diode_load,0.5,0.2
,10u,90n,10u,448.1n,500m,200m,,,8.038e-08,49270000.0,0.368,CS_diode_load,0.5,0.2
,10u,90n,50u,448.1n,500m,200m,,,5.407e-07,332800000.0,0.3744,CS_diode_load,0.5,0.2
,50u,90n,2u,448.1n,500m,200m,,,1.87e-08,2106000.0,0.3474,CS_diode_load,0.5,0.2
,50u,90n,10u,448.1n,500m,200m,,,8.098e-08,9120000.0,0.3432,CS_diode_load,0.5,0.2
,50u,90n,50u,448.1n,500m,200m,,,5.672e-07,63910000.0,0.3492,CS_diode_load,0.5,0.2
,2u,90n,2u,448.1n,600m,200m,,,1.861e-08,31930000.0,0.2235,CS_diode_load,0.6,0.2
,2u,90n,10u,448.1n,600m,200m,,,7.967e-08,136800000.0,0.221,CS_diode_load,0.6,0.2
,2u,90n,50u,448.1n,600m,200m,,,5.12e-07,884400000.0,0.2244,CS_diode_load,0.6,0.2
,10u,90n,2u,448.1n,600m,200m,,,1.868e-08,6558000.0,0.2284,CS_diode_load,0.6,0.2
,10u,90n,10u,448.1n,600m,200m,,,8.072e-08,28350000.0,0.2257,CS_diode_load,0.6,0.2
,10u,90n,50u,448.1n,600m,200m,,,5.573e-07,196000000.0,0.2297,CS_diode_load,0.6,0.2
,50u,90n,2u,448.1n,600m,200m,,,1.872e-08,1211000.0,0.212,CS_diode_load,0.6,0.2
,50u,90n,10u,448.1n,600m,200m,,,8.104e-08,5242000.0,0.2093,CS_diode_load,0.6,0.2
,50u,90n,50u,448.1n,600m,200m,,,5.694e-07,36840000.0,0.2129,CS_diode_load,0.6,0.2
,2u,90n,2u,448.1n,700m,200m,,,1.864e-08,19440000.0,0.1397,CS_diode_load,0.7000000000000001,0.2
,2u,90n,10u,448.1n,700m,200m,,,8.019e-08,83630000.0,0.138,CS_diode_load,0.7000000000000001,0.2
,2u,90n,50u,448.1n,700m,200m,,,5.329e-07,557300000.0,0.1402,CS_diode_load,0.7000000000000001,0.2
,10u,90n,2u,448.1n,700m,200m,,,1.869e-08,3974000.0,0.1424,CS_diode_load,0.7000000000000001,0.2
,10u,90n,10u,448.1n,700m,200m,,,8.088e-08,17200000.0,0.1407,CS_diode_load,0.7000000000000001,0.2
,10u,90n,50u,448.1n,700m,200m,,,5.628e-07,119700000.0,0.1431,CS_diode_load,0.7000000000000001,0.2
,50u,90n,2u,448.1n,700m,200m,,,1.874e-08,740400.0,0.133,CS_diode_load,0.7000000000000001,0.2
,50u,90n,10u,448.1n,700m,200m,,,8.108e-08,3203000.0,0.1311,CS_diode_load,0.7000000000000001,0.2
,50u,90n,50u,448.1n,700m,200m,,,5.704e-07,22540000.0,0.1334,CS_diode_load,0.7000000000000001,0.2
,2u,90n,2u,448.1n,800m,200m,,,1.866e-08,12740000.0,0.09275,CS_diode_load,0.8,0.2
,2u,90n,10u,448.1n,800m,200m,,,8.042e-08,54950000.0,0.09166,CS_diode_load,0.8,0.2
,2u,90n,50u,448.1n,800m,200m,,,5.425e-07,371400000.0,0.09313,CS_diode_load,0.8,0.2
,10u,90n,2u,448.1n,800m,200m,,,1.87e-08,2596000.0,0.09429,CS_diode_load,0.8,0.2
,10u,90n,10u,448.1n,800m,200m,,,8.093e-08,11240000.0,0.09315,CS_diode_load,0.8,0.2
,10u,90n,50u,448.1n,800m,200m,,,5.652e-07,78520000.0,0.09477,CS_diode_load,0.8,0.2
,50u,90n,2u,448.1n,800m,200m,,,1.877e-08,487900.0,0.08869,CS_diode_load,0.8,0.2
,50u,90n,10u,448.1n,800m,200m,,,8.112e-08,2108000.0,0.08737,CS_diode_load,0.8,0.2
,50u,90n,50u,448.1n,800m,200m,,,5.708e-07,14840000.0,0.08885,CS_diode_load,0.8,0.2
,2u,90n,2u,448.1n,900m,200m,,,1.866e-08,8827000.0,0.06467,CS_diode_load,0.9,0.2
,2u,90n,10u,448.1n,900m,200m,,,8.051e-08,38090000.0,0.06388,CS_diode_load,0.9,0.2
,2u,90n,50u,448.1n,900m,200m,,,5.478e-07,259500000.0,0.06495,CS_diode_load,0.9,0.2
,10u,90n,2u,448.1n,900m,200m,,,1.871e-08,1794000.0,0.06561,CS_diode_load,0.9,0.2
,10u,90n,10u,448.1n,900m,200m,,,8.097e-08,7765000.0,0.06479,CS_diode_load,0.9,0.2
,10u,90n,50u,448.1n,900m,200m,,,5.664e-07,54340000.0,0.06591,CS_diode_load,0.9,0.2
,50u,90n,2u,448.1n,900m,200m,,,1.88e-08,338900.0,0.062,CS_diode_load,0.9,0.2
,50u,90n,10u,448.1n,900m,200m,,,8.117e-08,1463000.0,0.061,CS_diode_load,0.9,0.2
,50u,90n,50u,448.1n,900m,200m,,,5.71e-07,10290000.0,0.06201,CS_diode_load,0.9,0.2
,2u,90n,2u,448.1n,400m,300m,,,2.708e-07,998400000.0,0.7205,CS_diode_load,0.4,0.3
,2u,90n,10u,448.1n,400m,300m,,,7.055e-07,2797000000.0,0.6958,CS_diode_load,0.4,0.3
,2u,90n,50u,448.1n,400m,300m,,,1.183e-06,5359000000.0,0.6736,CS_diode_load,0.4,0.3
,10u,90n,2u,448.1n,400m,300m,,,3.25e-07,241000000.0,0.7414,CS_diode_load,0.4,0.3
,10u,90n,10u,448.1n,400m,300m,,,1.209e-06,916900000.0,0.7224,CS_diode_load,0.4,0.3
,10u,90n,50u,448.1n,400m,300m,,,3.762e-06,3165000000.0,0.7172,CS_diode_load,0.4,0.3
,50u,90n,2u,448.1n,400m,300m,,,3.421e-07,45980000.0,0.6996,CS_diode_load,0.4,0.3
,50u,90n,10u,448.1n,400m,300m,,,1.495e-06,201500000.0,0.6891,CS_diode_load,0.4,0.3
,50u,90n,50u,448.1n,400m,300m,,,8.399e-06,1157000000.0,0.6985,CS_diode_load,0.4,0.3
,2u,90n,2u,448.1n,500m,300m,,,3.198e-07,642800000.0,0.4749,CS_diode_load,0.5,0.3
,2u,90n,10u,448.1n,500m,300m,,,1.151e-06,2370000000.0,0.464,CS_diode_load,0.5,0.3
,2u,90n,50u,448.1n,500m,300m,,,3.515e-06,8036000000.0,0.467,CS_diode_load,0.5,0.3
,10u,90n,2u,448.1n,500m,300m,,,3.395e-07,138900000.0,0.4857,CS_diode_load,0.5,0.3
,10u,90n,10u,448.1n,500m,300m,,,1.435e-06,590900000.0,0.4771,CS_diode_load,0.5,0.3
,10u,90n,50u,448.1n,500m,300m,,,6.981e-06,2987000000.0,0.4824,CS_diode_load,0.5,0.3
,50u,90n,2u,448.1n,500m,300m,,,3.447e-07,25880000.0,0.4531,CS_diode_load,0.5,0.3
,50u,90n,10u,448.1n,500m,300m,,,1.533e-06,115200000.0,0.446,CS_diode_load,0.5,0.3
,50u,90n,50u,448.1n,500m,300m,,,9.686e-06,732700000.0,0.4552,CS_diode_load,0.5,0.3
,2u,90n,2u,448.1n,600m,300m,,,3.332e-07,382200000.0,0.2913,CS_diode_load,0.6,0.3
,2u,90n,10u,448.1n,600m,300m,,,1.334e-06,1544000000.0,0.2849,CS_diode_load,0.6,0.3
,2u,90n,50u,448.1n,600m,300m,,,5.413e-06,6547000000.0,0.2837,CS_diode_load,0.6,0.3
,10u,90n,2u,448.1n,600m,300m,,,3.426e-07,80250000.0,0.2979,CS_diode_load,0.6,0.3
,10u,90n,10u,448.1n,600m,300m,,,1.496e-06,351200000.0,0.293,CS_diode_load,0.6,0.3
,10u,90n,50u,448.1n,600m,300m,,,8.484e-06,2020000000.0,0.2968,CS_diode_load,0.6,0.3
,50u,90n,2u,448.1n,600m,300m,,,3.452e-07,14890000.0,0.2763,CS_diode_load,0.6,0.3
,50u,90n,10u,448.1n,600m,300m,,,1.541e-06,66460000.0,0.2717,CS_diode_load,0.6,0.3
,50u,90n,50u,448.1n,600m,300m,,,1.005e-05,434400000.0,0.278,CS_diode_load,0.6,0.3
,2u,90n,2u,448.1n,700m,300m,,,3.378e-07,235100000.0,0.1821,CS_diode_load,0.7000000000000001,0.3
,2u,90n,10u,448.1n,700m,300m,,,1.407e-06,984000000.0,0.1783,CS_diode_load,0.7000000000000001,0.3
,2u,90n,50u,448.1n,700m,300m,,,6.539e-06,4683000000.0,0.1776,CS_diode_load,0.7000000000000001,0.3
,10u,90n,2u,448.1n,700m,300m,,,3.438e-07,48750000.0,0.1857,CS_diode_load,0.7000000000000001,0.3
,10u,90n,10u,448.1n,700m,300m,,,1.517e-06,215300000.0,0.1827,CS_diode_load,0.7000000000000001,0.3
,10u,90n,50u,448.1n,700m,300m,,,9.118e-06,1303000000.0,0.1854,CS_diode_load,0.7000000000000001,0.3
,50u,90n,2u,448.1n,700m,300m,,,3.453e-07,9095000.0,0.1731,CS_diode_load,0.7000000000000001,0.3
,50u,90n,10u,448.1n,700m,300m,,,1.545e-06,40700000.0,0.1704,CS_diode_load,0.7000000000000001,0.3
,50u,90n,50u,448.1n,700m,300m,,,1.017e-05,268300000.0,0.1742,CS_diode_load,0.7000000000000001,0.3
,2u,90n,2u,448.1n,800m,300m,,,3.398e-07,154900000.0,0.1209,CS_diode_load,0.8,0.3
,2u,90n,10u,448.1n,800m,300m,,,1.442e-06,659300000.0,0.1186,CS_diode_load,0.8,0.3
,2u,90n,50u,448.1n,800m,300m,,,7.202e-06,3348000000.0,0.1184,CS_diode_load,0.8,0.3
,10u,90n,2u,448.1n,800m,300m,,,3.443e-07,31880000.0,0.123,CS_diode_load,0.8,0.3
,10u,90n,10u,448.1n,800m,300m,,,1.526e-06,141400000.0,0.121,CS_diode_load,0.8,0.3
,10u,90n,50u,448.1n,800m,300m,,,9.423e-06,877200000.0,0.123,CS_diode_load,0.8,0.3
,50u,90n,2u,448.1n,800m,300m,,,3.455e-07,5986000.0,0.1153,CS_diode_load,0.8,0.3
,50u,90n,10u,448.1n,800m,300m,,,1.547e-06,26800000.0,0.1135,CS_diode_load,0.8,0.3
,50u,90n,50u,448.1n,800m,300m,,,1.023e-05,177400000.0,0.1161,CS_diode_load,0.8,0.3
,2u,90n,2u,448.1n,900m,300m,,,3.408e-07,107500000.0,0.0843,CS_diode_load,0.9,0.3
,2u,90n,10u,448.1n,900m,300m,,,1.461e-06,462100000.0,0.08274,CS_diode_load,0.9,0.3
,2u,90n,50u,448.1n,900m,300m,,,7.616e-06,2442000000.0,0.08289,CS_diode_load,0.9,0.3
,10u,90n,2u,448.1n,900m,300m,,,3.446e-07,22030000.0,0.08554,CS_diode_load,0.9,0.3
,10u,90n,10u,448.1n,900m,300m,,,1.53e-06,97890000.0,0.08417,CS_diode_load,0.9,0.3
,10u,90n,50u,448.1n,900m,300m,,,9.592e-06,615900000.0,0.08565,CS_diode_load,0.9,0.3
,50u,90n,2u,448.1n,900m,300m,,,3.455e-07,4150000.0,0.08047,CS_diode_load,0.9,0.3
,50u,90n,10u,448.1n,900m,300m,,,1.547e-06,18590000.0,0.07923,CS_diode_load,0.9,0.3
,50u,90n,50u,448.1n,900m,300m,,,1.026e-05,123300000.0,0.08102,CS_diode_load,0.9,0.3
,2u,90n,2u,448.1n,400m,400m,,,1.233e-06,3871000000.0,0.9478,CS_diode_load,0.4,0.4
,2u,90n,10u,448.1n,400m,400m,,,1.676e-06,5779000000.0,0.823,CS_diode_load,0.4,0.4
,2u,90n,50u,448.1n,400m,400m,,,1.915e-06,6631000000.0,0.6904,CS_diode_load,0.4,0.4
,10u,90n,2u,448.1n,400m,400m,,,2.246e-06,1296000000.0,1.026,CS_diode_load,0.4,0.4
,10u,90n,10u,448.1n,400m,400m,,,5.522e-06,3566000000.0,0.9439,CS_diode_load,0.4,0.4
,10u,90n,50u,448.1n,400m,400m,,,7.689e-06,5432000000.0,0.8115,CS_diode_load,0.4,0.4
,50u,90n,2u,448.1n,400m,400m,,,2.78e-06,281600000.0,0.9998,CS_diode_load,0.4,0.4
,50u,90n,10u,448.1n,400m,400m,,,1.141e-05,1180000000.0,0.964,CS_diode_load,0.4,0.4
,50u,90n,50u,448.1n,400m,400m,,,4.048e-05,4702000000.0,0.9323,CS_diode_load,0.4,0.4
,2u,90n,2u,448.1n,500m,400m,,,2.142e-06,3361000000.0,0.6584,CS_diode_load,0.5,0.4
,2u,90n,10u,448.1n,500m,400m,,,5.249e-06,9240000000.0,0.6156,CS_diode_load,0.5,0.4
,2u,90n,50u,448.1n,500m,400m,,,8.324e-06,18030000000.0,0.593,CS_diode_load,0.5,0.4
,10u,90n,2u,448.1n,500m,400m,,,2.673e-06,828300000.0,0.6899,CS_diode_load,0.5,0.4
,10u,90n,10u,448.1n,500m,400m,,,9.833e-06,3165000000.0,0.659,CS_diode_load,0.5,0.4
,10u,90n,50u,448.1n,500m,400m,,,2.743e-05,10350000000.0,0.6391,CS_diode_load,0.5,0.4
,50u,90n,2u,448.1n,500m,400m,,,2.848e-06,160600000.0,0.6488,CS_diode_load,0.5,0.4
,50u,90n,10u,448.1n,500m,400m,,,1.269e-05,719800000.0,0.6332,CS_diode_load,0.5,0.4
,50u,90n,50u,448.1n,500m,400m,,,6.508e-05,3827000000.0,0.6358,CS_diode_load,0.5,0.4
,2u,90n,2u,448.1n,600m,400m,,,2.489e-06,2172000000.0,0.4088,CS_diode_load,0.6,0.4
,2u,90n,10u,448.1n,600m,400m,,,7.898e-06,7211000000.0,0.3813,CS_diode_load,0.6,0.4
,2u,90n,50u,448.1n,600m,400m,,,1.833e-05,19190000000.0,0.3581,CS_diode_load,0.6,0.4
,10u,90n,2u,448.1n,600m,400m,,,2.782e-06,490400000.0,0.4251,CS_diode_load,0.6,0.4
,10u,90n,10u,448.1n,600m,400m,,,1.15e-05,2054000000.0,0.4098,CS_diode_load,0.6,0.4
,10u,90n,50u,448.1n,600m,400m,,,4.469e-05,8507000000.0,0.3951,CS_diode_load,0.6,0.4
,50u,90n,2u,448.1n,600m,400m,,,2.863e-06,92660000.0,0.3957,CS_diode_load,0.6,0.4
,50u,90n,10u,448.1n,600m,400m,,,1.302e-05,422100000.0,0.3871,CS_diode_load,0.6,0.4
,50u,90n,50u,448.1n,600m,400m,,,7.421e-05,2438000000.0,0.3925,CS_diode_load,0.6,0.4
,2u,90n,2u,448.1n,700m,400m,,,2.623e-06,1379000000.0,0.257,CS_diode_load,0.7000000000000001,0.4
,2u,90n,10u,448.1n,700m,400m,,,9.315e-06,5015000000.0,0.2414,CS_diode_load,0.7000000000000001,0.4
,2u,90n,50u,448.1n,700m,400m,,,2.624e-05,15280000000.0,0.2232,CS_diode_load,0.7000000000000001,0.4
,10u,90n,2u,448.1n,700m,400m,,,2.819e-06,300200000.0,0.2654,CS_diode_load,0.7000000000000001,0.4
,10u,90n,10u,448.1n,700m,400m,,,1.214e-05,1302000000.0,0.257,CS_diode_load,0.7000000000000001,0.4
,10u,90n,50u,448.1n,700m,400m,,,5.452e-05,6044000000.0,0.2499,CS_diode_load,0.7000000000000001,0.4
,50u,90n,2u,448.1n,700m,400m,,,2.869e-06,56690000.0,0.248,CS_diode_load,0.7000000000000001,0.4
,50u,90n,10u,448.1n,700m,400m,,,1.313e-05,259700000.0,0.2428,CS_diode_load,0.7000000000000001,0.4
,50u,90n,50u,448.1n,700m,400m,,,7.779e-05,1549000000.0,0.2474,CS_diode_load,0.7000000000000001,0.4
,2u,90n,2u,448.1n,800m,400m,,,2.686e-06,922400000.0,0.1713,CS_diode_load,0.8,0.4
,2u,90n,10u,448.1n,800m,400m,,,1.01e-05,3524000000.0,0.1619,CS_diode_load,0.8,0.4
,2u,90n,50u,448.1n,800m,400m,,,3.184e-05,11750000000.0,0.1499,CS_diode_load,0.8,0.4
,10u,90n,2u,448.1n,800m,400m,,,2.835e-06,197000000.0,0.1758,CS_diode_load,0.8,0.4
,10u,90n,10u,448.1n,800m,400m,,,1.244e-05,868200000.0,0.1708,CS_diode_load,0.8,0.4
,10u,90n,50u,448.1n,800m,400m,,,6.013e-05,4293000000.0,0.1675,CS_diode_load,0.8,0.4
,50u,90n,2u,448.1n,800m,400m,,,2.872e-06,37320000.0,0.1652,CS_diode_load,0.8,0.4
,50u,90n,10u,448.1n,800m,400m,,,1.318e-05,171400000.0,0.1618,CS_diode_load,0.8,0.4
,50u,90n,50u,448.1n,800m,400m,,,7.948e-05,1039000000.0,0.1654,CS_diode_load,0.8,0.4
,2u,90n,2u,448.1n,900m,400m,,,2.72e-06,646000000.0,0.1197,CS_diode_load,0.9,0.4
,2u,90n,10u,448.1n,900m,400m,,,1.056e-05,2542000000.0,0.1137,CS_diode_load,0.9,0.4
,2u,90n,50u,448.1n,900m,400m,,,3.58e-05,8979000000.0,0.1052,CS_diode_load,0.9,0.4
,10u,90n,2u,448.1n,900m,400m,,,2.843e-06,136400000.0,0.1224,CS_diode_load,0.9,0.4
,10u,90n,10u,448.1n,900m,400m,,,1.26e-05,606600000.0,0.119,CS_diode_load,0.9,0.4
,10u,90n,50u,448.1n,900m,400m,,,6.356e-05,3116000000.0,0.1175,CS_diode_load,0.9,0.4
,50u,90n,2u,448.1n,900m,400m,,,2.873e-06,25890000.0,0.1153,CS_diode_load,0.9,0.4
,50u,90n,10u,448.1n,900m,400m,,,1.321e-05,119100000.0,0.113,CS_diode_load,0.9,0.4
,50u,90n,50u,448.1n,900m,400m,,,8.042e-05,727800000.0,0.1157,CS_diode_load,0.9,0.4
,2u,90n,2u,448.1n,500m,500m,,,6.644e-06,9387000000.0,0.934,CS_diode_load,0.5,0.5
,2u,90n,10u,448.1n,500m,500m,,,1.056e-05,18460000000.0,0.7951,CS_diode_load,0.5,0.5
,2u,90n,50u,448.1n,500m,500m,,,1.226e-05,22340000000.0,0.6242,CS_diode_load,0.5,0.5
,10u,90n,2u,448.1n,500m,500m,,,1.043e-05,2662000000.0,1.022,CS_diode_load,0.5,0.5
,10u,90n,10u,448.1n,500m,500m,,,3.064e-05,8923000000.0,0.9329,CS_diode_load,0.5,0.5
,10u,90n,50u,448.1n,500m,500m,,,4.966e-05,18140000000.0,0.7891,CS_diode_load,0.5,0.5
,50u,90n,2u,448.1n,500m,500m,,,1.198e-05,542500000.0,0.9778,CS_diode_load,0.5,0.5
,50u,90n,10u,448.1n,500m,500m,,,5.205e-05,2407000000.0,0.9443,CS_diode_load,0.5,0.5
,50u,90n,50u,448.1n,500m,500m,,,0.000206,10740000000.0,0.9063,CS_diode_load,0.5,0.5
,2u,90n,2u,448.1n,600m,500m,,,9.044e-06,6565000000.0,0.59,CS_diode_load,0.6,0.5
,2u,90n,10u,448.1n,600m,500m,,,2.188e-05,18060000000.0,0.5111,CS_diode_load,0.6,0.5
,2u,90n,50u,448.1n,600m,500m,,,3.401e-05,35180000000.0,0.447,CS_diode_load,0.6,0.5
,10u,90n,2u,448.1n,600m,500m,,,1.139e-05,1621000000.0,0.6354,CS_diode_load,0.6,0.5
,10u,90n,10u,448.1n,600m,500m,,,4.243e-05,6313000000.0,0.5908,CS_diode_load,0.6,0.5
,10u,90n,50u,448.1n,600m,500m,,,0.0001136,20020000000.0,0.5244,CS_diode_load,0.6,0.5
,50u,90n,2u,448.1n,600m,500m,,,1.213e-05,314600000.0,0.5977,CS_diode_load,0.6,0.5
,50u,90n,10u,448.1n,600m,500m,,,5.514e-05,1440000000.0,0.5809,CS_diode_load,0.6,0.5
,50u,90n,50u,448.1n,600m,500m,,,0.000269,7325000000.0,0.5685,CS_diode_load,0.6,0.5
,2u,90n,2u,448.1n,700m,500m,,,1.008e-05,4319000000.0,0.3753,CS_diode_load,0.7000000000000001,0.5
,2u,90n,10u,448.1n,700m,500m,,,2.921e-05,13390000000.0,0.3278,CS_diode_load,0.7000000000000001,0.5
,2u,90n,50u,448.1n,700m,500m,,,5.709e-05,30770000000.0,0.2759,CS_diode_load,0.7000000000000001,0.5
,10u,90n,2u,448.1n,700m,500m,,,1.172e-05,1003000000.0,0.3981,CS_diode_load,0.7000000000000001,0.5
,10u,90n,10u,448.1n,700m,500m,,,4.751e-05,4156000000.0,0.3751,CS_diode_load,0.7000000000000001,0.5
,10u,90n,50u,448.1n,700m,500m,,,0.0001586,15160000000.0,0.3351,CS_diode_load,0.7000000000000001,0.5
,50u,90n,2u,448.1n,700m,500m,,,1.218e-05,192700000.0,0.3748,CS_diode_load,0.7000000000000001,0.5
,50u,90n,10u,448.1n,700m,500m,,,5.622e-05,892600000.0,0.3653,CS_diode_load,0.7000000000000001,0.5
,50u,90n,50u,448.1n,700m,500m,,,0.0002961,4803000000.0,0.3623,CS_diode_load,0.7000000000000001,0.5
,2u,90n,2u,448.1n,800m,500m,,,1.058e-05,2943000000.0,0.2519,CS_diode_load,0.8,0.5
,2u,90n,10u,448.1n,800m,500m,,,3.37e-05,9815000000.0,0.223,CS_diode_load,0.8,0.5
,2u,90n,50u,448.1n,800m,500m,,,7.512e-05,24490000000.0,0.1854,CS_diode_load,0.8,0.5
,10u,90n,2u,448.1n,800m,500m,,,1.186e-05,661600000.0,0.2643,CS_diode_load,0.8,0.5
,10u,90n,10u,448.1n,800m,500m,,,4.998e-05,2827000000.0,0.2511,CS_diode_load,0.8,0.5
,10u,90n,50u,448.1n,800m,500m,,,0.0001871,11230000000.0,0.2277,CS_diode_load,0.8,0.5
,50u,90n,2u,448.1n,800m,500m,,,1.221e-05,127000000.0,0.2497,CS_diode_load,0.8,0.5
,50u,90n,10u,448.1n,800m,500m,,,5.671e-05,591400000.0,0.2438,CS_diode_load,0.8,0.5
,50u,90n,50u,448.1n,800m,500m,,,0.0003094,3274000000.0,0.2437,CS_diode_load,0.8,0.5
,2u,90n,2u,448.1n,900m,500m,,,1.086e-05,2084000000.0,0.1768,CS_diode_load,0.9,0.5
,2u,90n,10u,448.1n,900m,500m,,,3.659e-05,7283000000.0,0.1583,CS_diode_load,0.9,0.5
,2u,90n,50u,448.1n,900m,500m,,,8.881e-05,19350000000.0,0.1318,CS_diode_load,0.9,0.5
,10u,90n,2u,448.1n,900m,500m,,,1.194e-05,459400000.0,0.1841,CS_diode_load,0.9,0.5
,10u,90n,10u,448.1n,900m,500m,,,5.137e-05,1998000000.0,0.1758,CS_diode_load,0.9,0.5
,10u,90n,50u,448.1n,900m,500m,,,0.0002058,8358000000.0,0.161,CS_diode_load,0.9,0.5
,50u,90n,2u,448.1n,900m,500m,,,1.222e-05,88110000.0,0.1743,CS_diode_load,0.9,0.5
,50u,90n,10u,448.1n,900m,500m,,,5.697e-05,411700000.0,0.1703,CS_diode_load,0.9,0.5
,50u,90n,50u,448.1n,900m,500m,,,0.000317,2317000000.0,0.1712,CS_diode_load,0.9,0.5
,2u,90n,2u,448.1n,600m,600m,,,2.102e-05,13720000000.0,0.817,CS_diode_load,0.6,0.6
,2u,90n,10u,448.1n,600m,600m,,,3.907e-05,32570000000.0,0.6659,CS_diode_load,0.6,0.6
,2u,90n,50u,448.1n,600m,600m,,,4.722e-05,44420000000.0,0.4897,CS_diode_load,0.6,0.6
,10u,90n,2u,448.1n,600m,600m,,,2.99e-05,3611000000.0,0.9033,CS_diode_load,0.6,0.6
,10u,90n,10u,448.1n,600m,600m,,,9.906e-05,13300000000.0,0.8188,CS_diode_load,0.6,0.6
,10u,90n,50u,448.1n,600m,600m,,,0.0001902,33990000000.0,0.671,CS_diode_load,0.6,0.6
,50u,90n,2u,448.1n,600m,600m,,,3.305e-05,715900000.0,0.8568,CS_diode_load,0.6,0.6
,50u,90n,10u,448.1n,600m,600m,,,0.0001485,3271000000.0,0.83,CS_diode_load,0.6,0.6
